question_id,answer_filename,answer_text,answer_correct
00044_37486,M3_2_07_00044_37486_A.png,"$a, b, c, 4,7,7$ 의 평균이 $6$ 이므로 $\frac{a+b+c+4+7+7}{6}=6$ 에서 $a+b+c+18=36 \therefore a+b+c=18 (a, b, c$ 의 평균 $)=\frac{a+b+c}{3}=\frac{18}{3}=6$또, 분산이 $4$ 이므로 $\frac{(a-6)^{2}+(b-6)^{2}+(c-6)^{2}+(-2)^{2}+1^{2}+1^{2}}{6}=4 (a-6)^{2}+(b-6)^{2}+(c-6)^{2}=18 (a, b, c$ 의 분산 $)=\frac{(a-6)^{2}+(b-6)^{2}+(c-6)^{2}}{3}=\frac{18}{3}=6$따라서 $a, b, c$ 의 표준편차는 $\sqrt{6}$ 이다.",③
00044_37487,M3_2_07_00044_37487_A.png,"①, ②, ③, ⑤ 평균과 표준편차만으로는 각 변량이나 도수의 총합 등은 알 수 없다.④ B반의 표준편차가 가장 작으므로 성적이 가장 고르다.",④
00044_37488,M3_2_07_00044_37488_A.png,"자료 $ \mathrm{A} $ 의 평균은 3 이므로 편차는 각각 $ -2,-1,0,1,2 $ 이다. $ \therefore a=$ 자료 $ \mathrm{A} $(의 분산) $=\frac{(-2)^{2}+(-1)^{2}+0^{2}+1^{2}+2^{2}}{5}=\frac{10}{5}=2 $ 자료 $ \mathrm{B} $ 의 평균은 $5$ 이므로 편차는 각각 $ -4,-2,0,2,4 $ 이다. $ \therefore b=$ (자료 $ \mathrm{B} $ 의 분산) $=\frac{(-4)^{2}+(-2)^{2}+0^{2}+2^{2}+4^{2}}{5}=\frac{40}{5}=8 $ 즉 자료 $ \mathrm{B} $ 의 분산이 더 크다. $ \therefore a<b $",$a<b$
00044_37490,M3_2_07_00044_37490_A.png,($A$반의 수학 성적의 총합) $ =30 \times 64.8=1944 $ (점)  ($B$반의 수학 성적의 총합) $ =35 \times 62.2=2177 $ (점)  $ \therefore $ (두 반 전체의 수학 성적의 평균) $ =\frac{1944+2177}{30+35}=\frac{4121}{65}=63.4 $ (점),63.4점
00044_37491,M3_2_07_00044_37491_A.png,"(남학생의 영어 성적의 총합) $ =20 \times 70.5=1410 $ (점) 여학생의 수를 $ x $ 명이라 하면 (여학생의 영어 성적의 총합) $ =x \times 74=74 x $ (점) \[ \begin{array}{l} \frac{1410+74 x}{20+x}=72,1410+74 x=1440+72 x \\ 2 x=30  \therefore x=15 \end{array} \] 따라서 여학생의 수는 $15$ 명이다.",④
00044_37492,M3_2_07_00044_37492_A.png,"$a, b, c$의 평균이 $4$이므로 $ \frac{a+b+c}{3}=4 $에서 $ a+b+c=12 $  $ \therefore( $ 구하는 평균 $ )=\frac{(2 a+5)+(2 b+5)+(2 c+5)}{3}=\frac{2(a+b+c)+15}{3}=\frac{2 \times 12+15}{3}=13 $",④
00044_37493,M3_2_07_00044_37493_A.png,"① 변량이 모두 같은 값을 가질 경우 분산은 $0$이고 표준편차도 $0$이므로 표준편차는 음이 아닌 수이다.② 분산이 크면 표준편차도 크다.③ 산포도에는 분산, 표준편차 등이 있다. 평균, 중앙값, 최빈값은 대푯값의 종류이다.⑤ 자료가 흩어진 정도를 하나의 수로 나타낸 값은 산포도이다.",④
00044_37494,M3_2_07_00044_37494_A.png,"㉣ 표준편차는 변량들의 흩어진 정도를 나타내므로 평균이 서로 달라도 표준편차는 같을 수 있다.㉤ 각 변량의 편차만 주어진 경우 분산과 표준편차는 구할 수는 있으나 평균은 구할 수 없다.따라서 옳은 것은 ㉠, ㉡, ㉢이다.",①
00044_37497,M3_2_07_00044_37497_A.png,$ ( $ 평균 $ )=\frac{a+b+c}{3}=\frac{12}{3}=4 $ $ ( $ 분산 $ )=\frac{a^{2}+b^{2}+c^{2}-8(a+b+c)+16 \times 3}{3}=\frac{(a-4)^{2}+(b-4)^{2}+(c-4)^{2}}{3} $  $ =\frac{90-8 \times 12+48}{3}=14 $ $ \therefore( $ 표준편차 $ )=\sqrt{14} $,①
00044_37498,M3_2_07_00044_37498_A.png,"연속하는 네 짝수를 $ x, x+2, x+4, x+6 $ 이라 하면 \[ \begin{array}{l} (\text { 평균 })=\frac{x+(x+2)+(x+4)+(x+6)}{4}=x+3 \\ (\text { 분산 })=\frac{(-3)^{2}+(-1)^{2}+1^{2}+3^{2}}{4}=5 \end{array} \] $ \therefore( $ 표준편차 $ )=\sqrt{5} $",①
00044_37500,M3_2_07_00044_37500_A.png,"민정이의 점수를 $ x $ 점이라 하면 민석, 승웅, 태영, 기영의 점수는 각각 $ (x-7) $ 점, $ (x+3) $ 점. $ (x-5) $ 점. $ (x-1) $ 점이다. $ ( $ 평균 $ )=\frac{(x-7)+(x+3)+x+(x-5)+(x-1)}{5}   =x-2 $ (점) $ ( $ 분산 $ )=\frac{(-5)^{2}+5^{2}+2^{2}+(-3)^{2}+1^{2}}{5}=\frac{64}{5}   \therefore( $ 표준편차 $ )=\sqrt{\frac{64}{5}}=\frac{8 \sqrt{5}}{5} $ (점)",$ \frac{8 \sqrt{5}}{5} $ 점
00044_37504,M3_2_07_00044_37504_A.png,$ \begin{array}{l}(\text { 평균 })=\frac{(5-a)+5+(5+a)}{3}=5 \\ \text { 표준편차가 } \sqrt{6} \text { 이므로 } \frac{(-a)^{2}+0^{2}+a^{2}}{3}=(\sqrt{6})^{2} \\ a^{2}=9  \therefore a=3 (\because a>0)\end{array} $,③
00044_37505,M3_2_07_00044_37505_A.png,"평균이 4 타이므로 $ \frac{3+4+a+b+5}{5}=4 $ 에서 $ a+b=8 $ ...㉠ 또, 분산이 0.8 이므로 $ \frac{(-1)^{2}+0^{2}+(a-4)^{2}+(b-4)^{2}+1^{2}}{5}=0.8 $ \[(a-4)^{2}+(b-4)^{2}=2\]  …㉡ ㉠에서 $ b=8-a $ 이므로 ㉡에 대입하면 $ (a-4)^{2}+(4-a)^{2}=2,  2(a-4)^{2}=2   (a-4)^{2}=1  \therefore a=5 $ 또는 $ a=3 $ 그런데 $ a>b $ 이므로 $ a=5, b=3 $","(해답$)a=5, b=3$"
00044_37506,M3_2_07_00044_37506_A.png,"(1) $4$개의 변량의 총합은 변함이 없으므로 실제 평균은 $5$이다. (2) 잘못 본 변량에 대한 자료를 $4, 5, a, b$라 하면 평균이 $5$이므로 $\frac{4+5+a+b}{4}=5$에서 $a+b=11\dots$㉠ 또, 분산이 $1.5$이므로 $\frac{(‒1)^2+0^2+(a‒5)^2+(b‒5)^2}{4}=1.5$ $(a‒5)^2+(b‒5)^2=5 \dots$㉡ ㉠에서 $b=11‒a$이므로 ㉡에 대입하면 $(a‒5)^2+(6‒a)^2=5$, $a^2‒11a+28=0$ $(a‒4)(a‒7)=0 \therefore a=4$ 또는 $a=7$ 즉 $a=4, b=7$ 또는 $a=7, b=4$ 따라서 실제 $4$개의 변량은 $3, 6, 4, 7$이다. (3) (실제 분산)$=\frac{(‒2)^2+1^2+(‒1)^2+2^2}{4}=\frac{10}{4}=2.5$","(1) $5$ (2) $3, 6, 4, 7$ (3) $2.5$"
00044_37507,M3_2_07_00044_37507_A.png,"평균이 $10$이므로 $a+b+10+64=10$에서 $ a+b=24  \ldots $ ㉠ 표준편차가 가장 작을 때는 분산이 가장 작을 때, 즉 편차의 제곱의 합이 가장 작을 때이다. (편차의 제곱의 합)$ =(a-10)^{2}+(b-10)^{2}+0^{2}+(-4)^{2}=(a-10)^{2}+(24-a-10)^{2}+16 $ $ =2(a-12)^{2}+24 $ 즉 편차의 제곱의 합은 $ a=12 $일 때 최소이다. 따라서 표준편차가 가장 작게 나오는 $ a, b $의 값은 각각 $ a=12,  b=12 $이다.","$a=12,b=12$"
00044_37508,M3_2_07_00044_37508_A.png,$ \begin{array}{l}\frac{a+b+c+d}{4}=m \text { 에서 } a+b+c+d=4 m \\ \frac{(a-m)^{2}+(b-m)^{2}+(c-m)^{2}+(d-m)^{2}}{4}=s^{2} \\ (\text { 구하는 평균 })=\frac{(a+2)+(b+2)+(c+2)+(d+2)}{4}=\frac{(a+b+c+d)+8}{4} \\ =\frac{4 m+8}{4}=m+2 \\ (\text { 구하는 분산 })=\frac{(a-m)^{2}+(b-m)^{2}+(c-m)^{2}+(d-m)^{2}}{4}=s^{2}\end{array} $,"평균$ : m+2 $, 분산 : $ s^{2} $"
00044_37509,M3_2_07_00044_37509_A.png,"평균이 4 이고 분산이 6 이므로 $ \frac{a+b+c+d+e}{5}=4 $ 에서 $ a+b+c+d+e=20 $  $ (a-4)^{2}+(b-4)^{2}+(c-4)^{2}+(d-4)^{2}+(e-4)^{2}=30 $  $ a=\{(2 a+3)+(2 b+3)+(2 c+3)+(2 d+3)+(2 e+3)\} \div 5 $  $ =\frac{2(a+b+c+d+e)+15}{5}=\frac{2 \times 20+15}{5}=11 $  $ b=\left\{(2 a-8)^{2}+(2 b-8)^{2}+(2 c-8)^{2}+(2 d-8)^{2}+(2 e-8)^{2}\right\} \div 5=4\left\{(a-4)^{2}+(b-4)^{2}+(c-4)^{2}+(d-4)^{2}\right. $  $ \left.+(e-4)^{2}\right\} \div 5 $  $ =\frac{4 \times 30}{5}=24 $  $ \therefore a+b=11+24=35 $  <다른 풀이>  $ ( $구하는 평균$ )=2 \times 4+3=11 $  또, 분산이 6 이므로 표준편차는 $ \sqrt{6} $ 이다.  $ \therefore( $ 구하는 분산 $ )=(2 \sqrt{6})^{2}=24 $",$ ④ $
00044_37510,M3_2_07_00044_37510_A.png,$C$반의 표준편차가 가장 작으므로 성적이 가장 고르다.,$C$반
00044_37511,M3_2_07_00044_37511_A.png,승우: $ ( $ 평균 $ )=\frac{15+16+17+14+13}{5}=15 $ (점) $ ( $ 분산 $ )=\frac{0^{2}+1^{2}+2^{2}+(-1)^{2}+(-2)^{2}}{5}=2 $ 정환: \[ \begin{array}{l} (\text { 평균 })=\frac{18+17+18+17+20}{5}=18 \text { (점) } \\ (\text { 분산 })=\frac{0^{2}+(-1)^{2}+0^{2}+(-1)^{2}+2^{2}}{5}=1.2 \end{array} \] 따라서 정환이의 수행평가 점수의 분산이 승우보다 작으므로 정환이의 성적이 더 고르다.,정환
00044_37512,M3_2_07_00044_37512_A.png,"(학급의 평균) $=\frac{1 \times 5+2 \times 6+3 \times 8+4 \times 6+5 \times 5}{30}=3 $(점)  (A학급의 분산 )$ =\frac{(-2)^{2} \times 5+(-1)^{2} \times 6+0^{2} \times 8+1^{2} \times 6+2^{2} \times 5}{30}=\frac{52}{30}=\frac{26}{15} $ (학급의 평균) $=\frac{1 \times 4+2 \times 6+3 \times 10+4 \times 6+5 \times 4}{30}=3 $ (점) (B학급의 분산 )$=\frac{(-2)^{2} \times 4+(-1)^{2} \times 6+0^{2} \times 10+1^{2} \times 6+2^{2} \times 4}{30}=\frac{44}{30}=\frac{22}{15}$ ㉠ 두 학급의 평균은 $3$점으로 서로 같다. ㉡ 편차의 합은 항상 $0$이므로 두 학급의 편차의 합은 같다. ㉢ $B$ 학급의 분산이 $A$ 학급보다 작으므로 $B$ 학급의 점수가 더 고르게 분포되어 있다. 따라서 옳은 것은 ㉠, ㉡이다.",③
00044_37513,M3_2_07_00044_37513_A.png,"세 학생이 받은 점수는 각각 A : $ 10,20,30,40,50 $ B : $ 30,40,30,30,20 $ C: $ 50,10,50,10,30 $ 이므로 A, B, C 세 학생의 평균은 $30$ 점으로 모두 같다. 평균 $30$ 점을 중심으로 자료가 흘어져 있는 정도는 $ \mathrm{B}<\mathrm{A}<\mathrm{C} $ 이므로 점수가 고른 학생은 차례로 $ \mathrm{B}, \mathrm{A}, \mathrm{C}$이다.","B, A, C"
00044_37514,M3_2_07_00044_37514_A.png,"① 편차의 합은 항상 $0$이다. ② 자료의 개수가 짝수일 경우 중앙값은 자료에 없는 값일 수도 있고, 각 자료의 값의 도수가 모두 같으면 최빈값은 없다.","①, ②"
00044_37515,M3_2_07_00044_37515_A.png,"평균이 $4$이므로 $ \frac{a+b+1+3+5}{5}=4 $ 에서 $ a+b=11 $ 또, 분산이 3.6이므로 $ \frac{(a-4)^{2}+(b-4)^{2}+(-3)^{2}+(-1)^{2}+1^{2}}{5}=3.6   (a-4)^{2}+(b-4)^{2}=7, a^{2}+b^{2}-8(a+b)+32=7   \therefore a^{2}+b^{2}=8 \times 11-32+7=63   \therefore a^{2}+b^{2}=8 \times 11-32+7=63 $",④
00044_37516,M3_2_07_00044_37516_A.png,"\[ -5+x+y+0+(-1)=0 \text { 이므로 } x+y=6\ldots \]㉠ 표준편차가 $ \sqrt{9.2} $ 등급이므로 $ \frac{(-5)^{2}+x^{2}+y^{2}+0^{2}+(-1)^{2}}{5}=(\sqrt{9.2})^{2} $ 에서 \[ x^{2}+y^{2}=20\ldots \]㉡ 한편 $ x^{2}+y^{2}=(x+y)^{2}-2 x y $ 이므로 ㉠, ㉡을 각각 대입하면 \[ 20=6^{2}-2 x y \] \[ \therefore x y=8 \]",$8$
00044_37517,M3_2_07_00044_37517_A.png,"학생 $4$명의 성적을 각각 $a$점, $b$점, $c$점, $d$점이라 하고 평균을 $m$점, 표준편차를 $s$점이라 하면 $\frac{a+b+c+d}{4}=m$에서 $a+b+c+d=4m$ $ \frac{(a-m)^{2}+(b-m)^{2}+(c-m)^{2}+(d-m)^{2}}{4}=s^{2} $ $2$점씩 감점된 점수는 각각 $(a‒2)$점, $(b‒2)$점, $(c‒2)$점, $(d‒2)$점이므로 (감점된 후의 평균)$ =\frac{(a-2)+(b-2)+(c-2)+(d-2)}{4}=\frac{(a+b+c+d)-8}{4} $ $ \frac{4 m-8}{4}=m-2 $ (점)  (감점된 후의 분산)$ =\frac{(a-m)^{2}+(b-m)^{2}+(c-m)^{2}+(d-m)^{2}}{4}=s^{2} $ 따라서 학생 $4$명의 점수를 각각 $2$점씩 감점하면 평균은 $2$점 내려가고 표준편차는 변함없다.","②, ③"
00044_37518,M3_2_07_00044_37518_A.png,(학생 $A$의 평균)=$ \frac{8+4.5+8.5+5.5+6.5+7.5+5}{7}=6.5 $(시간) (학생 $A$의 분산)=$ \frac{1.5^{2}+(-2)^{2}+2^{2}+(-1)^{2}+0^{2}+1^{2}+(-1.5)^{2}}{7}=\frac{29}{14} $ (학생 B의 평균)=$ =\frac{5.5+6+6.5+7+7+6+7.5}{7}=6.5 $ (시간) (학생 B의 분산)=$ \frac{(-1)^{2}+(-0.5)^{2}+0^{2}+0.5^{2}+0.5^{2}+(-0.5)^{2}+1^{2}}{7}=\frac{3}{7} $ 따라서 학생 B의 학습 시간의 분산이 더 작으므로 학생 B의 학습 시간이 더 고르다고 할 수 있다.,학생 $B$
00044_37519,M3_2_07_00044_37519_A.png,"$ A $ 의 평균 : $ \frac{10+9+8+7+6}{5}=8 $ (점), $ B $ 의 평균 : $ \frac{9 \times 2+8+7 \times 2}{5}=8 $ (점), $ C $ 의 평균 : $ \frac{9+8 \times 3+7}{5}=8 $ (점)으로 $A, B, C$ 세 학생의 평균은 모두 같다. 평균 $8$점을 중심으로 자료가 촐어져 있는 정도는 $C < B < A$이므로 표준편차가 작은 사람부터 차례로 나열하면 C, B, $ A $ 이다.","$C, B, A$"
00044_37521,M3_2_07_00044_37521_A.png,"평균이 $3$이므로 $ \frac{a+b+c}{3}=3 $ 에서 $ a+b+c=9\\ $ 또, 표준편차가 $ \sqrt{5} $ 이므로 $ \frac{(a-3)^{2}+(b-3)^{2}+(c-3)^{2}}{3}=(\sqrt{5})^{2} \\ $ $ \begin{array}{l}(a-3)^{2}+(b-3)^{2}+(c-3)^{2}=15 \\ a^{2}+b^{2}+c^{2}-6(a+b+c)+9 \times 3=15 \\ a^{2}+b^{2}+c^{2}=6 \times 9-27+15=42 \\ \therefore f(x)=3 x^{2}-2(a+b+c) x+a^{2}+b^{2}+c^{2} \\ =3 x^{2}-18 x+42=3(x-3)^{2}+15\end{array} \\ $ 따라서 $ f(x) $ 의 최솟값은 $ x=3 $ 일 때, $15$ 이다.",$15 \\ $
00044_37522,M3_2_07_00044_37522_A.png,"평균이 $5$이므로 $\frac{4x+4y+4z}{12}=5$에서 $x+y+z=15$ 또, 표준편차가 $3$이므로 $\frac{4(x‒5^)2+4(y‒5)^2+4(z‒5)^2}{12}=3^2 (x‒5)^2+(y‒5)^2+(z‒5)^2=27 x^2+y^2+z^2‒10(x+y+z)+25×3=27 \therefore x^2+y^2+z^2=10×15‒75+27=102$ <다른 풀이>$(분산)=\frac{(변량)^2의 총합}{(변량)의 개수}‒(평균)^2$을 이용하면 $(분산)=\frac{4x^2+4y^2+4z^2}{12}‒5^2=3^2 \therefore x^2+y^2+z^2=102$",④
00044_37523,M3_2_07_00044_37523_A.png,(평균)$=\frac{2+4+6+8+10}{5}=\frac{30}{5}=6 $ 이므로 ( 분산 )$=\frac{(-4)^{2}+(-2)^{2}+0^{2}+2^{2}+4^{2}}{5}=\frac{40}{5}=8 $ ( 표준편차 )$=\sqrt{8}=2 \sqrt{2}$,"분산 : $8$, 표준편차 : $2\sqrt2$"
00044_37524,M3_2_07_00044_37524_A.png,(평균)$ =\frac{1+5+6+6+7}{5}=\frac{25}{5}=5 $이므로 (분산)$ =\frac{(-4)^{2}+0^{2}+1^{2}+1^{2}+2^{2}}{5}=\frac{22}{5}=4.4 $ (표준편차)$ =\sqrt{4.4} $,"분산 : $4.4$, 표준편차 : $4.4$"
00044_37525,M3_2_07_00044_37525_A.png,$ \begin{array}{l}(\text { 평균 })=\frac{8+9+6+15+12}{5}=\frac{50}{5}=10 \text { 이므로 } \\ (\text { 분산 })=\frac{(-2)^{2}+(-1)^{2}+(-4)^{2}+5^{2}+2^{2}}{5}=\frac{50}{5}=10 \\ (\text { 표준편차 })=\sqrt{10}\end{array} $,"분산 : 10 , 표준편차 : $ \sqrt{10} $"
00044_37526,M3_2_07_00044_37526_A.png,(평균)$ =\frac{7+10+11+15+8+9}{6}=\frac{60}{6}=10 $ 이므로  (분산) $ =\frac{(-3)^{2}+0^{2}+1^{2}+5^{2}+(-2)^{2}+(-1)^{2}}{6}=\frac{40}{6}=\frac{20}{3} $ (표준편차)$ =\sqrt{\frac{20}{3}}=\frac{2 \sqrt{15}}{3} $,"분산 : $ \frac{20}{3} $, 표준편차 : $ \frac{2 \sqrt{15}}{3} $"
00044_37527,M3_2_07_00044_37527_A.png,(평균) $ =\frac{4+2+7+5+7+4+9+2}{8}=\frac{40}{8}=5 $ 이므로 $ ( $ 분산 $ )=\frac{(-1)^{2}+(-3)^{2}+2^{2}+0^{2}+2^{2}+(-1)^{2}+4^{2}+(-3)^{2}}{8}=\frac{44}{8}=5.5 $ (표준편차) $ =\sqrt{5.5} $,"분산 : $5.5$, 표준편차: $ \sqrt{5.5} $"
00044_37528,M3_2_07_00044_37528_A.png,\[ \begin{array}{l} (\text { 평균 })=\frac{78+84+96+76+90+86+74+72}{8}=\frac{656}{8}=82 \text { 이므로 } \\ (\text { 분산 })=\frac{(-4)^{2}+2^{2}+14^{2}+(-6)^{2}+8^{2}+4^{2}+(-8)^{2}+(-10)^{2}}{8}=\frac{496}{8}=62 \\ (\text { 표준편차 })=\sqrt{62} \end{array} \],"분산 : 62 , 표준편차 : $ \sqrt{62} \\ $"
00044_37529,M3_2_07_00044_37529_A.png,$ ( $ 분산 $ )=\frac{2^{2}+1^{2}+(-1)^{2}+0^{2}+(-2)^{2}}{5}=\frac{10}{5}=2   \therefore( $ 표준편차 $ )=\sqrt{2} $ (점),②
00044_37530,M3_2_07_00044_37530_A.png,⑤ 편차의 절댓값이 작을수록 변량은 평균에 가깝다.,⑤
00044_37531,M3_2_07_00044_37531_A.png,편차의 합은 항상 $0$ 이므로 $ -2+(-5)+x+2+1=0 \quad \therefore x=4 $ 따라서 영어 성적의 분산은 $ \frac{(-2)^{2}+(-5)^{2}+4^{2}+2^{2}+1^{2}}{5}=\frac{50}{5}=10 $,$10$
00044_37532,M3_2_07_00044_37532_A.png,"$㉠$ 평균을 $ m $ 점이라 하면 $ (\mathrm{B} $ 의 점수 $ )=(m-1) $ 점, $ (\mathrm{C} $ 의 점수 $ )=(m+2) $ 점 따라서 $ \mathrm{B} $ 와 $ \mathrm{C} $ 의 점수의 차는 $3$점이다. $㉡  \mathrm{D} $ 의 편차가 $0$ 이므로 $ \mathrm{D} $ 의 점수는 평균과 같다. $㉢  ( $ 분산 $ )=\frac{(-2)^{2}+(-1)^{2}+2^{2}+0^{2}+1^{2}}{5}=\frac{10}{5}=2 $ $ \therefore( $ 표준편차) $ =\sqrt{2} $ (점)  $㉣$ 점수가 가장 낮은 학생은 편차가 가장 작은 $ \mathrm{A} $ 이다. 따라서 옮은 것은 $㉡, ㉢, ㉣$이다.",⑤
00044_37534,M3_2_07_00044_37534_A.png,"중앙값과 최빈값이 $5$이므로 $ a \leq b \leq c $ 라 하면 $ a=5, b=5 $ 이다. 또한 평균이 4 이므로 \[ \begin{array}{l} \frac{1+3+5+5+c}{5}=4,14+c=20 \\ \therefore c=6 \\ \therefore \text { (분산) }=\frac{(-3)^{2}+(-1)^{2}+1^{2}+1^{2}+2^{2}}{5}=\frac{16}{5}=3.2 \end{array} \]",④
00044_37536,M3_2_07_00044_37536_A.png,"$ \mathrm{B} $ 분단의 평균이 $80$ 점이므로 $ \frac{70+85+x+90+95+65}{6}=80 $ $ 405+x=480 \quad \therefore x=75 $ 또한 $ \mathrm{A}, \mathrm{B} $ 두 분단 전체의 평균이 $76$점이므로 $ \frac{80+70+85+70+65+y+80 \times 6}{6+6}=76 $ $ 850+y=912 \quad \therefore y=62 $ $ \therefore x-y=75-62=13 $",$13$
00044_37537,M3_2_07_00044_37537_A.png,"남학생과 여학생의 평균이 같고 분산이 각각 $ 5^{2}, 7^{2} $ 이므로 $ (\text { 편 차 })^{2} $ 의 총합은 각각 \[ 5^{2} \times 20=500,  7^{2} \times 20=980 \] 따라서 전체 학생 $40$ 명의 (편 차 $ )^{2} $ 의 총합은 \[ \begin{array}{l} 500+980=1480 \text { 이므로 } \\ (\text { 분산 })=\frac{1480}{40}=37 \end{array} \] $ \therefore( $ 표준편차) $ =\sqrt{37} $ (점)",$ \sqrt{37} $ 점
00044_37538,M3_2_07_00044_37538_A.png,"$ A, B $ 두 조의 평균이 같고 분산이 각각 $ (\sqrt{6})^{2}, a^{2} $ 이므로 (편 차 $ )^{2} $ 의 총합은 각각 $ 6 \times 8=48,  a^{2} \times 12=12 a^{2} $ 따라서 전체 20 명의 (편 차 $ )^{2} $ 의 총합은 $ 48+12 a^{2} $ 이때 분산은 9 이므로 $ \frac{48+12 a^{2}}{20}=9,48+12 a^{2}=180, a^{2}=11 $ $ \therefore a=\sqrt{11} (\because a>0) $",$ \sqrt{11}   $
00044_37539,M3_2_07_00044_37539_A.png,평균이 5 이므로 $ \frac{7+6+5+x+y}{5}=5   18+x+y=25  \therefore x+y=7 $ 또한 분산이 2이므로 $ \frac{2^{2}+1^{2}+0^{2}+(x-5)^{2}+(y-5)^{2}}{5}=2 $  $ 5+(x-5)^{2}+(y-5)^{2}=10 \\ x^{2}+y^{2}-10(x+y)=-45 \\ \therefore x^{2}+y^{2}=10(x+y)-45=10 \times 7-45=25 $  그런데 $ x^{2}+y^{2}=(x+y)^{2}-2 x y $ 이므로 $ 25=7^{2}-2 x y  \therefore x y=12 $,④
00044_37541,M3_2_07_00044_37541_A.png,평균이 $2$이므로 $\frac{x+y}{2}=2 \quad \therefore x+y=4$ 또한 분산이 $2$이므로 $\frac{(x-2)^{2}+(y-2)^{2}}{2}=2$ $x^{2}+y^{2}-4(x+y)+8=4$ $\therefore x^{2}+y^{2}=4(x+y)-4=4 \times 4-4=12$,②
00044_37543,M3_2_07_00044_37543_A.png,"변량 $ x, y, z $ 의 평균이 8 이므로 $ \frac{x+y+z}{3}=8 \quad \therefore x+y+z=24 $ 변량 $ x, y, z $ 의 분산이 4 이므로 $ \frac{(x-8)^{2}+(y-8)^{2}+(z-8)^{2}}{3}=4 $ $\therefore(x-8)^{2}+(y-8)^{2}+(z-8)^{2}=12 $ 따라서 변량 $ x+4, y+4, z+4,12 $ 에 대하여 \(\begin{array}{l}(\text { 평균 })=\frac{(x+4)+(y+4)+(z+4)+12}{4}=\frac{x+y+z+24}{4}=\frac{24+24}{4}=\frac{48}{4}=12  \therefore(\text { 분산 })=\frac{1}{4}\left\{(x+4-12)^{2}+(y+4-12)^{2}+(z+4-12)^{2}+(12-12)^{2}\right\}  \end{array} \) $=\frac{1}{4}\left\{(x-8)^{2}+(y-8)^{2}+(z-8)^{2}\right\}=\frac{1}{4} \times 12=3 $",③
00044_37544,M3_2_07_00044_37544_A.png,"변량 $ a+3, b+3, c+3 $ 에 대하여 \[ \begin{array}{l} (\text { 평균 })=\frac{(a+3)+(b+3)+(c+3)}{3}=\frac{a+b+c}{3}+3=M+3 \\ \therefore(\text { 분산 })=\frac{1}{3}\left[\{(a+3)-(M+3)\}^{2}+\{(b+3)-(M+3)\}^{2}+\{(c+3)-(M+3)\}^{2}\right] \\ =\frac{1}{3}\left\{(a-M)^{2}+(b-M)^{2}+(c-M)^{2}\right\}=S^{2} \end{array} \]",②
00044_37545,M3_2_07_00044_37545_A.png,"변량 $ a, b, c $ 의 평균이 $6 $이므로 $ \frac{a+b+c}{3}=6  \therefore a+b+c=18 $ 또한 변량 $ a, b, c $ 의 분산이 $8$ 이므로 $ \frac{(a-6)^{2}+(b-6)^{2}+(c-6)^{2}}{3}=8 $ 따라서 변량 $ a-2, b-2, c-2 $ 에 대하여 \[ \begin{array}{l} (\text { 평균 })=\frac{(a-2)+(b-2)+(c-2)}{3}=\frac{a+b+c-6}{3}=\frac{18-6}{3}=\frac{12}{3}=4 \\ \therefore \text { (분산) }=\frac{\{[a-2]-4\}^{2}+\{[b-2]-4\}^{2}+\{[c-2]-4\}^{2}}{3}=\frac{[a-6]^{2}+\{b-6]^{2}+[c-6]^{2}}{3}=8 \end{array} \]",$8$
00044_37546,M3_2_07_00044_37546_A.png,"변량 $ a, b, c, d $ 의 평균이 10 이므로 $ \frac{a+b+c+d}{4}=10 \quad \therefore a+b+c+d=40 $ 또한 변량 $ a, b, c, d $ 의 분산이 3 이므로 $ \frac{(a-10)^{2}+(b-10)^{2}+(c-10)^{2}+(d-10)^{2}}{4}=3 $ \[ \therefore(a-10)^{2}+(b-10)^{2}+(c-10)^{2}+(d-10)^{2}=12 \] 따라서 변량 $ 2 a-3,2 b-3,2 c-3,2 d-3 $ 에 대하여 \[ \begin{array}{l} (\text { 평균 })=\frac{(2 a-3)+(2 b-3)+(2 c-3)+(2 d-3)}{4} \\ =\frac{2 \times 40-12}{4}=\frac{68}{4}=17 \\ \therefore(\text { 분산 })=\frac{1}{4}\left[\{(2 a-3)-17\}^{2}+\{(2 b-3)-17\}^{2}+\{(2 c-3)-17\}^{2}+\{(2 d-3)-17\}^{2}\right] \\ =\frac{2(a+b+c+d)-12}{4} \\ =\frac{1}{4}\left\{4(a-10)^{2}+4(b-10)^{2}+4(c-10)^{2}+4(d-10)^{2}\right\} \\ =(a-10)^{2}+(b-10)^{2}+(c-10)^{2}+(d-10)^{2}=12 \end{array} \]",$12$
00044_37554,M3_2_07_00044_37554_A.png,"①, ② 평균이 같으므로 어느 과목의 성적이 더 우수하다고 할 수 없다.③, ④, ⑤ 23<4이므로 음악 성적의 표준편차가 더 작다. 따라서 음악 성적이 미술 성적보다 고르다.",③
00044_37555,M3_2_07_00044_37555_A.png,평균을 중심으로 밀집되어 있다는 것은 표준편차가 작은 것을 말하고 표준편차가 작으면 분산이 작다. 따라서 평균을 중심으로 성적이 가장 밀집되어 있는 반은 $1$반이다.,$1$반
